Ensembl_ID,Gene_ID,Gene_Type,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,-log10(padj),-log10(p-value),DEGenes
ENSMUSG00000026228,Htr2b,protein_coding,219.12379928112114,12.14854866840199,2.767491618262317,5.733979647579819,9.810110825632966e-09,7.085577350376295e-08,7.149624756585637,8.008326086331675,UP
ENSMUSG00000026414,Tnnt2,protein_coding,810.674019434468,11.739745182820965,1.2545110203768381,8.65699278698296,4.84373338844471e-18,8.434877322637619e-17,16.073921229433953,17.31481976955744,UP
ENSMUSG00000041324,Inhba,protein_coding,14571.460339174062,11.5719630382551,0.621064927150983,18.5989835887694,3.274575962076352e-77,4.073104700256971e-75,74.3900744261135,76.48484493055875,UP
ENSMUSG00000021508,Cxcl14,protein_coding,106.13381508851616,11.107886194711314,2.7801668806033044,5.179960949677105,2.2193235466689886e-07,1.3372768249721027e-06,5.873778681658397,6.65377937902534,UP
ENSMUSG00000019987,Arg1,protein_coding,85.8713006453417,10.728809399364884,2.747617697763352,4.959131258272105,7.080911419875127e-07,3.969961090331792e-06,5.401213749744946,6.149910838475898,UP
ENSMUSG00000028583,Pdpn,protein_coding,7221.341516419457,10.704513042667264,0.3111569968263412,34.182726793628035,4.3667213884985244e-256,1.2673681043218886e-252,251.8970972269025,255.35984451664237,UP
ENSMUSG00000036905,C1qb,protein_coding,64.95071495675319,10.280897778731708,2.688012060937503,4.780721052710508,1.7466758176635664e-06,9.219949284265943e-06,5.035271467842685,5.757787692420832,UP
ENSMUSG00000031936,Hephl1,protein_coding,60.28293107840481,10.177613346979465,2.6886848923869366,4.739226672492259,2.1453540758167377e-06,1.1202157684039783e-05,4.950698318399435,5.668501020270358,UP
ENSMUSG00000044258,Ctla2a,protein_coding,1062.1543556090028,10.148377750352065,0.6381558903742608,15.621526139394716,5.194720337383305e-55,3.8330872862369857e-53,52.416451290972766,54.28443782812615,UP
ENSMUSG00000036896,C1qc,protein_coding,55.80082651691372,10.001277042944697,2.6306501989385427,4.6755180781033765,2.9321244449188774e-06,1.4960449775510499e-05,4.825055349513939,5.532817601358791,UP
ENSMUSG00000030162,Olr1,protein_coding,56.248749583797434,9.983334389846824,2.6189581490080744,4.667476925927936,3.04920980329933e-06,1.5516931477105357e-05,4.809194157711801,5.5158126926302105,UP
ENSMUSG00000060470,Adgrg3,protein_coding,53.41528655658934,9.974252754127887,2.6631859467368955,4.644716198755842,3.4054426153478283e-06,1.720405503442619e-05,4.764369176841651,5.467826433557194,UP
ENSMUSG00000032484,Ngp,protein_coding,230.43126387953535,9.95965357973285,1.2875881027012168,7.280300725296918,3.330768519831442e-13,3.903230350225083e-12,11.40857581795276,12.477455548651696,UP
ENSMUSG00000041608,Entpd3,protein_coding,52.40336754972432,9.940033571794341,2.6561076642068815,4.632661000751767,3.6099539530103832e-06,1.818151181103696e-05,4.740370007588584,5.4424983377289795,UP
ENSMUSG00000079445,B3gnt7,protein_coding,48.04698134289992,9.777401302706505,2.6302403757247506,4.555954326141542,5.2148267890205195e-06,2.5573357843988545e-05,4.59221224430951,5.2827601121313865,UP
ENSMUSG00000032323,Cyp11a1,protein_coding,34.522143566117975,9.232232299702007,2.5839156926205527,4.296981021708562,1.7314001226470765e-05,7.786828960686e-05,4.1086393645675034,4.761602556054639,UP
ENSMUSG00000074874,Ctla2b,protein_coding,458.3961673217577,9.192275861519107,0.7016080426750666,12.693380245101048,6.434746479942907e-37,2.700112655463272e-35,34.56861811560939,36.191468559020784,UP
ENSMUSG00000029608,Rph3a,protein_coding,418.28827436098027,9.09568672105057,0.714354423618909,12.429130724425205,1.8159831742388016e-35,7.203537812344987e-34,33.14245415981522,34.7408881796966,UP
